age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
63,97910.0,4.2,2.0,4.3,7.0,8.0,6.0,15.0,118508.0,1155.0,1.0,5.0,5.0,5.0,10.0,9.0,3.0,5.0,10.0,6.0,7.0,Male,Tier 3,Online
74,195934.0,5.5,2.0,1.1,8.0,6.0,4.0,9.0,53615.0,90533.0,4.0,6.0,6.0,2.0,6.0,10.0,1.0,5.0,9.0,10.0,5.0,Other,Tier 1,Store
69,133992.0,4.9,1.0,1.9,3.0,4.0,43.0,11.0,129908.0,89481.0,3.0,4.0,1.0,1.0,5.0,10.0,3.0,5.0,8.0,7.0,1.0,Female,Tier 1,Store
59,178878.0,5.0,13.0,2.7,10.0,6.0,40.0,7.0,52353.0,68563.0,9.0,8.0,6.0,9.0,10.0,9.0,9.0,1.0,5.0,1.0,10.0,Other,Tier 2,Store
49,163731.0,7.7,5.0,0.3,3.0,2.0,32.0,0.0,45530.0,12101.0,7.0,8.0,5.0,3.0,7.0,5.0,10.0,6.0,7.0,8.0,4.0,Male,Tier 2,Online
59,169525.0,5.3,11.0,3.6,10.0,4.0,30.0,8.0,13659.0,83689.0,2.0,0.0,7.0,1.0,7.0,1.0,4.0,8.0,7.0,10.0,6.0,Other,Tier 3,Store
43,176570.0,9.8,4.0,1.6,3.0,8.0,20.0,19.0,92224.0,90914.0,5.0,0.0,3.0,6.0,7.0,4.0,4.0,8.0,7.0,4.0,6.0,Other,Tier 3,Store
42,216465.0,2.5,2.0,2.6,3.0,4.0,2.0,5.0,80058.0,85867.0,7.0,0.0,2.0,4.0,1.0,2.0,10.0,8.0,2.0,2.0,10.0,Male,Tier 3,Store
28,31312.0,5.9,1.0,1.1,2.0,5.0,9.0,17.0,122165.0,21338.0,8.0,2.0,4.0,4.0,7.0,9.0,1.0,10.0,7.0,5.0,5.0,Female,Tier 1,Store
40,16436.0,3.3,1.0,1.0,5.0,2.0,10.0,4.0,94006.0,29927.0,4.0,1.0,4.0,1.0,2.0,9.0,6.0,8.0,1.0,5.0,8.0,Female,Tier 1,Store
51,42569.0,6.7,2.0,2.5,6.0,3.0,21.0,16.0,32027.0,139514.0,5.0,8.0,5.0,1.0,2.0,4.0,6.0,2.0,6.0,5.0,3.0,Other,Tier 3,Store
74,204885.0,6.9,1.0,4.5,1.0,3.0,16.0,11.0,26860.0,96306.0,6.0,8.0,2.0,10.0,10.0,6.0,6.0,1.0,4.0,10.0,8.0,Male,Tier 2,Store
69,131787.0,7.8,9.0,1.3,6.0,2.0,49.0,4.0,111855.0,147682.0,10.0,1.0,6.0,3.0,3.0,1.0,8.0,10.0,3.0,5.0,8.0,Male,Tier 3,Store
57,105485.0,3.5,2.0,3.7,7.0,8.0,24.0,11.0,17197.0,125879.0,8.0,9.0,7.0,8.0,6.0,5.0,9.0,4.0,2.0,9.0,4.0,Male,Tier 3,Store
79,219301.0,6.9,3.0,4.2,2.0,3.0,40.0,4.0,73937.0,35076.0,2.0,4.0,4.0,10.0,4.0,8.0,8.0,5.0,7.0,4.0,8.0,Other,Tier 2,Store
40,192058.0,4.3,9.0,3.8,1.0,1.0,27.0,6.0,61399.0,62604.0,8.0,4.0,4.0,4.0,4.0,2.0,8.0,3.0,10.0,4.0,1.0,Other,Tier 1,Store
46,117555.0,6.2,5.0,2.3,7.0,2.0,49.0,11.0,22424.0,86893.0,3.0,5.0,1.0,2.0,3.0,6.0,9.0,9.0,9.0,4.0,3.0,Other,Tier 1,Store
48,199249.0,5.1,14.0,2.8,6.0,8.0,19.0,0.0,87937.0,69166.0,8.0,1.0,4.0,5.0,9.0,9.0,4.0,4.0,10.0,10.0,1.0,Male,Tier 3,Store
24,155377.0,3.5,13.0,4.5,3.0,1.0,29.0,10.0,53043.0,14872.0,10.0,6.0,6.0,8.0,10.0,1.0,8.0,5.0,9.0,5.0,10.0,Male,Tier 2,Store
57,47646.0,7.4,8.0,3.7,2.0,1.0,30.0,0.0,114701.0,53309.0,10.0,9.0,3.0,9.0,5.0,6.0,7.0,4.0,2.0,7.0,3.0,Male,Tier 2,Store
50,238910.0,5.5,7.0,2.5,2.0,1.0,12.0,14.0,107770.0,27231.0,5.0,0.0,5.0,5.0,1.0,7.0,5.0,7.0,4.0,8.0,6.0,Female,Tier 2,Store
38,91126.0,7.7,14.0,1.0,2.0,10.0,9.0,1.0,113743.0,72290.0,5.0,9.0,6.0,3.0,6.0,7.0,2.0,7.0,7.0,3.0,9.0,Female,Tier 3,Store
19,132922.0,7.9,6.0,4.9,8.0,8.0,32.0,19.0,30587.0,106733.0,7.0,3.0,2.0,6.0,7.0,1.0,9.0,3.0,6.0,9.0,6.0,Female,Tier 2,Store
35,55430.0,8.6,13.0,2.7,1.0,6.0,40.0,16.0,78047.0,125828.0,6.0,7.0,7.0,6.0,10.0,9.0,4.0,9.0,6.0,9.0,4.0,Other,Tier 1,Store
64,137238.0,5.0,2.0,1.8,3.0,7.0,19.0,0.0,20979.0,39164.0,4.0,3.0,3.0,5.0,10.0,1.0,9.0,1.0,3.0,6.0,8.0,Other,Tier 3,Store
50,83659.0,4.1,14.0,3.2,8.0,4.0,47.0,19.0,149092.0,134419.0,2.0,0.0,1.0,10.0,5.0,1.0,6.0,10.0,5.0,4.0,7.0,Female,Tier 1,Store
54,130341.0,8.4,13.0,0.0,6.0,8.0,13.0,10.0,75694.0,103138.0,10.0,2.0,1.0,1.0,4.0,7.0,3.0,3.0,3.0,7.0,4.0,Other,Tier 2,Store
51,19158.0,6.2,4.0,3.4,7.0,2.0,7.0,12.0,120791.0,94277.0,3.0,7.0,1.0,4.0,6.0,4.0,5.0,8.0,10.0,8.0,1.0,Male,Tier 3,Store
37,89236.0,8.7,9.0,3.3,2.0,9.0,7.0,3.0,122609.0,104876.0,1.0,6.0,6.0,4.0,5.0,8.0,1.0,3.0,5.0,6.0,1.0,Male,Tier 2,Store
52,91067.0,3.6,7.0,3.0,9.0,4.0,37.0,3.0,90998.0,78795.0,2.0,5.0,3.0,4.0,8.0,6.0,8.0,7.0,9.0,2.0,1.0,Other,Tier 1,Store
68,173810.0,7.4,3.0,3.7,7.0,1.0,27.0,7.0,17619.0,92539.0,10.0,6.0,2.0,6.0,10.0,5.0,7.0,5.0,5.0,3.0,7.0,Female,Tier 3,Store
67,24879.0,6.1,6.0,2.9,3.0,2.0,9.0,3.0,127013.0,28766.0,1.0,8.0,2.0,4.0,2.0,8.0,7.0,4.0,3.0,1.0,10.0,Female,Tier 1,Store
78,151615.0,5.9,8.0,3.3,9.0,8.0,39.0,14.0,139883.0,33428.0,8.0,2.0,3.0,1.0,8.0,6.0,4.0,6.0,6.0,6.0,1.0,Female,Tier 3,Store
71,127284.0,5.4,8.0,3.4,3.0,9.0,13.0,10.0,82039.0,63971.0,1.0,7.0,7.0,7.0,3.0,2.0,3.0,2.0,4.0,9.0,5.0,Male,Tier 3,Store
35,193996.0,3.8,8.0,3.9,10.0,5.0,13.0,11.0,110088.0,54966.0,1.0,0.0,6.0,6.0,9.0,4.0,8.0,2.0,7.0,2.0,9.0,Male,Tier 1,Store
63,188420.0,7.3,13.0,2.1,8.0,4.0,5.0,1.0,26311.0,121255.0,10.0,3.0,1.0,8.0,3.0,4.0,6.0,9.0,10.0,1.0,8.0,Other,Tier 3,Store
79,99117.0,5.2,8.0,3.1,7.0,10.0,33.0,9.0,89960.0,94324.0,5.0,9.0,2.0,6.0,1.0,6.0,3.0,2.0,10.0,1.0,7.0,Male,Tier 2,Store
41,182751.0,6.4,10.0,1.9,3.0,7.0,16.0,8.0,51468.0,64981.0,2.0,7.0,3.0,3.0,10.0,1.0,9.0,8.0,8.0,1.0,2.0,Female,Tier 3,Store
25,225190.0,9.9,6.0,2.9,5.0,2.0,20.0,6.0,79776.0,80235.0,6.0,4.0,4.0,1.0,2.0,6.0,5.0,5.0,3.0,10.0,2.0,Female,Tier 3,Store
78,58888.0,4.9,11.0,2.5,7.0,7.0,38.0,12.0,64296.0,83207.0,9.0,7.0,6.0,4.0,6.0,8.0,3.0,9.0,5.0,1.0,7.0,Male,Tier 2,Store
47,45276.0,5.4,10.0,1.3,3.0,9.0,27.0,11.0,91346.0,14878.0,2.0,6.0,2.0,5.0,3.0,2.0,8.0,8.0,7.0,1.0,3.0,Male,Tier 2,Hybrid
61,249611.0,5.7,11.0,3.2,2.0,2.0,37.0,16.0,62135.0,80689.0,10.0,3.0,7.0,9.0,1.0,5.0,3.0,7.0,6.0,9.0,3.0,Other,Tier 3,Store
70,19799.0,5.2,3.0,0.2,9.0,8.0,14.0,3.0,17067.0,55704.0,8.0,7.0,5.0,7.0,7.0,10.0,1.0,2.0,10.0,2.0,8.0,Male,Tier 3,Store
27,236699.0,5.3,9.0,1.1,2.0,6.0,35.0,6.0,24406.0,13557.0,3.0,2.0,1.0,7.0,6.0,8.0,10.0,10.0,2.0,10.0,4.0,Female,Tier 2,Hybrid
40,239842.0,7.4,14.0,3.4,3.0,6.0,35.0,8.0,56017.0,130482.0,3.0,0.0,6.0,1.0,10.0,8.0,7.0,7.0,8.0,6.0,1.0,Male,Tier 3,Store
69,127529.0,8.6,14.0,1.6,1.0,4.0,8.0,19.0,79640.0,119477.0,8.0,4.0,4.0,2.0,4.0,3.0,6.0,4.0,2.0,2.0,5.0,Female,Tier 1,Store
66,139713.0,6.3,14.0,3.2,1.0,9.0,43.0,6.0,13676.0,144470.0,3.0,5.0,7.0,10.0,6.0,3.0,2.0,8.0,5.0,4.0,2.0,Other,Tier 3,Store
28,105141.0,7.5,3.0,5.5,1.0,8.0,34.0,7.0,46341.0,32884.0,3.0,6.0,7.0,6.0,9.0,5.0,2.0,3.0,3.0,10.0,8.0,Male,Tier 2,Store
19,206630.0,5.7,12.0,0.0,10.0,7.0,44.0,2.0,100608.0,129296.0,10.0,0.0,1.0,3.0,10.0,6.0,6.0,9.0,9.0,6.0,9.0,Female,Tier 2,Store
75,130013.0,5.6,12.0,2.9,3.0,5.0,17.0,14.0,82324.0,43223.0,2.0,3.0,4.0,7.0,5.0,5.0,2.0,2.0,3.0,9.0,4.0,Female,Tier 1,Store
43,182606.0,5.2,4.0,4.9,6.0,5.0,16.0,14.0,70581.0,63740.0,2.0,5.0,2.0,7.0,5.0,5.0,4.0,8.0,3.0,5.0,7.0,Female,Tier 2,Store
53,46668.0,4.5,10.0,2.8,10.0,2.0,17.0,11.0,132703.0,81023.0,10.0,6.0,7.0,10.0,3.0,8.0,2.0,3.0,10.0,6.0,7.0,Female,Tier 2,Store
50,150183.0,8.5,1.0,2.5,3.0,5.0,3.0,15.0,122845.0,145708.0,6.0,6.0,7.0,4.0,3.0,4.0,1.0,5.0,7.0,2.0,1.0,Other,Tier 3,Store
64,170758.0,5.0,2.0,2.0,4.0,3.0,47.0,15.0,61602.0,33151.0,5.0,1.0,4.0,2.0,3.0,7.0,5.0,3.0,1.0,8.0,4.0,Male,Tier 2,Store
30,218623.0,7.2,6.0,1.5,2.0,7.0,19.0,6.0,51466.0,65241.0,6.0,2.0,5.0,3.0,7.0,8.0,5.0,2.0,4.0,6.0,8.0,Male,Tier 3,Store
57,87392.0,4.3,14.0,0.0,7.0,9.0,12.0,5.0,85531.0,147270.0,7.0,4.0,7.0,9.0,4.0,4.0,2.0,10.0,8.0,6.0,4.0,Female,Tier 3,Store
42,31490.0,6.1,13.0,1.9,4.0,10.0,10.0,17.0,59119.0,23655.0,4.0,2.0,2.0,7.0,8.0,6.0,4.0,7.0,8.0,9.0,5.0,Female,Tier 2,Store
21,181266.0,6.0,14.0,2.6,1.0,6.0,42.0,11.0,2152.0,38298.0,7.0,5.0,1.0,6.0,8.0,2.0,8.0,9.0,2.0,9.0,4.0,Male,Tier 3,Store
59,160569.0,4.3,12.0,2.7,4.0,10.0,32.0,9.0,36216.0,134241.0,7.0,3.0,2.0,5.0,1.0,3.0,7.0,9.0,8.0,9.0,10.0,Female,Tier 1,Store
36,199588.0,5.3,1.0,3.7,4.0,7.0,27.0,8.0,45706.0,37346.0,3.0,8.0,1.0,2.0,3.0,1.0,5.0,6.0,2.0,4.0,3.0,Male,Tier 3,Store
35,132219.0,3.9,12.0,3.6,3.0,7.0,7.0,12.0,47675.0,45901.0,2.0,5.0,4.0,4.0,10.0,8.0,1.0,5.0,5.0,1.0,7.0,Other,Tier 2,Store
54,234802.0,6.0,9.0,2.8,8.0,7.0,42.0,18.0,13993.0,11211.0,3.0,9.0,6.0,5.0,5.0,6.0,9.0,9.0,3.0,8.0,1.0,Male,Tier 2,Online
47,59104.0,2.5,8.0,2.9,7.0,4.0,19.0,4.0,139653.0,37297.0,5.0,3.0,5.0,8.0,2.0,8.0,7.0,8.0,2.0,3.0,3.0,Other,Tier 2,Store
36,20316.0,5.9,2.0,2.4,10.0,6.0,17.0,7.0,145688.0,114989.0,5.0,6.0,3.0,1.0,10.0,10.0,4.0,1.0,10.0,4.0,4.0,Other,Tier 3,Store
75,53130.0,7.3,14.0,1.5,10.0,7.0,6.0,1.0,98331.0,46747.0,2.0,9.0,4.0,9.0,2.0,10.0,6.0,10.0,2.0,9.0,6.0,Female,Tier 1,Store
40,216301.0,6.0,2.0,3.7,3.0,10.0,43.0,9.0,74299.0,131670.0,7.0,2.0,6.0,5.0,6.0,5.0,9.0,1.0,1.0,6.0,9.0,Other,Tier 2,Store
76,122294.0,4.6,8.0,2.3,4.0,4.0,32.0,3.0,128824.0,65162.0,2.0,3.0,2.0,8.0,8.0,6.0,9.0,7.0,2.0,9.0,1.0,Other,Tier 3,Store
71,44954.0,4.7,12.0,2.8,8.0,9.0,10.0,9.0,58702.0,22792.0,10.0,9.0,6.0,2.0,4.0,1.0,1.0,6.0,3.0,1.0,3.0,Other,Tier 3,Store
33,128437.0,8.4,11.0,5.9,10.0,9.0,29.0,13.0,135375.0,46075.0,10.0,4.0,6.0,9.0,4.0,2.0,5.0,9.0,4.0,8.0,2.0,Other,Tier 1,Store
18,167724.0,6.3,8.0,3.7,3.0,4.0,34.0,8.0,75011.0,118561.0,8.0,8.0,4.0,5.0,8.0,7.0,10.0,1.0,5.0,10.0,8.0,Male,Tier 2,Store
29,160250.0,7.7,1.0,2.2,5.0,8.0,44.0,13.0,149634.0,112517.0,8.0,1.0,2.0,5.0,4.0,4.0,3.0,1.0,4.0,5.0,10.0,Other,Tier 3,Store
41,197235.0,7.9,14.0,0.5,5.0,8.0,19.0,9.0,123963.0,38794.0,9.0,7.0,4.0,6.0,10.0,2.0,8.0,1.0,1.0,8.0,2.0,Male,Tier 3,Store
51,160823.0,5.1,5.0,3.9,5.0,2.0,36.0,7.0,116186.0,31557.0,1.0,3.0,4.0,5.0,6.0,10.0,4.0,2.0,5.0,1.0,10.0,Female,Tier 2,Store
70,212033.0,4.0,11.0,0.0,5.0,6.0,9.0,5.0,20644.0,149016.0,4.0,7.0,5.0,4.0,3.0,4.0,4.0,9.0,5.0,1.0,2.0,Male,Tier 3,Store
74,149116.0,7.3,2.0,2.0,9.0,9.0,29.0,4.0,81807.0,25155.0,3.0,4.0,2.0,10.0,1.0,2.0,10.0,8.0,9.0,4.0,1.0,Other,Tier 2,Hybrid
25,78165.0,4.3,1.0,0.1,10.0,8.0,17.0,16.0,5570.0,139981.0,2.0,8.0,5.0,6.0,7.0,5.0,1.0,5.0,4.0,10.0,2.0,Male,Tier 1,Store
35,157552.0,4.8,3.0,1.9,5.0,1.0,24.0,4.0,33711.0,146598.0,2.0,5.0,4.0,10.0,8.0,2.0,3.0,1.0,9.0,9.0,6.0,Female,Tier 1,Store
74,211511.0,6.2,13.0,1.8,9.0,5.0,31.0,18.0,77707.0,75542.0,5.0,1.0,4.0,2.0,5.0,7.0,1.0,4.0,3.0,8.0,8.0,Female,Tier 3,Store
65,189946.0,5.5,3.0,2.7,9.0,5.0,38.0,16.0,16953.0,88583.0,7.0,1.0,7.0,5.0,8.0,4.0,10.0,5.0,10.0,8.0,1.0,Other,Tier 3,Store
22,81775.0,1.4,13.0,2.2,10.0,9.0,33.0,19.0,33199.0,27246.0,7.0,7.0,2.0,5.0,2.0,6.0,8.0,5.0,8.0,6.0,9.0,Female,Tier 3,Store
43,152638.0,3.5,10.0,3.7,4.0,2.0,43.0,9.0,93842.0,45319.0,1.0,3.0,6.0,9.0,4.0,9.0,10.0,10.0,10.0,3.0,10.0,Female,Tier 3,Store
47,100311.0,8.0,9.0,3.3,9.0,5.0,38.0,17.0,20647.0,24979.0,8.0,9.0,7.0,10.0,9.0,4.0,7.0,4.0,9.0,5.0,3.0,Female,Tier 2,Hybrid
71,248589.0,5.8,10.0,3.6,2.0,1.0,30.0,19.0,42547.0,91710.0,6.0,7.0,5.0,6.0,1.0,3.0,7.0,6.0,10.0,6.0,9.0,Other,Tier 1,Store
30,68149.0,7.5,1.0,0.7,3.0,8.0,27.0,15.0,99942.0,9266.0,10.0,8.0,3.0,6.0,3.0,8.0,7.0,2.0,1.0,2.0,8.0,Female,Tier 1,Online
36,149078.0,4.4,11.0,2.3,1.0,8.0,25.0,10.0,89488.0,106560.0,8.0,3.0,5.0,3.0,5.0,2.0,2.0,3.0,6.0,9.0,8.0,Male,Tier 3,Store
46,87561.0,3.8,2.0,3.3,7.0,2.0,43.0,14.0,8238.0,74581.0,4.0,9.0,4.0,8.0,8.0,3.0,7.0,10.0,9.0,5.0,5.0,Male,Tier 2,Store
20,165495.0,7.4,9.0,2.6,10.0,10.0,3.0,10.0,121842.0,147431.0,6.0,4.0,1.0,6.0,10.0,9.0,2.0,10.0,1.0,8.0,9.0,Male,Tier 2,Store
43,105710.0,8.6,14.0,1.7,9.0,1.0,42.0,19.0,92402.0,102863.0,1.0,0.0,6.0,5.0,4.0,5.0,5.0,9.0,2.0,6.0,4.0,Male,Tier 3,Store
57,107199.0,4.3,5.0,1.5,3.0,3.0,19.0,7.0,132891.0,84553.0,4.0,9.0,5.0,6.0,3.0,5.0,1.0,10.0,5.0,2.0,6.0,Male,Tier 1,Store
76,180024.0,8.0,9.0,4.9,8.0,9.0,7.0,6.0,35019.0,30034.0,6.0,7.0,3.0,8.0,6.0,2.0,6.0,7.0,8.0,1.0,8.0,Female,Tier 2,Store
75,42326.0,4.0,6.0,3.1,1.0,7.0,1.0,0.0,104982.0,107419.0,10.0,9.0,6.0,9.0,8.0,6.0,1.0,3.0,5.0,7.0,7.0,Male,Tier 2,Store
75,132272.0,2.7,10.0,0.0,6.0,7.0,49.0,14.0,87098.0,99803.0,7.0,5.0,1.0,6.0,2.0,9.0,10.0,4.0,6.0,8.0,6.0,Male,Tier 1,Store
29,46139.0,7.2,10.0,0.9,6.0,10.0,49.0,2.0,94036.0,87342.0,10.0,5.0,5.0,10.0,5.0,8.0,7.0,7.0,2.0,3.0,7.0,Male,Tier 2,Store
19,208175.0,4.1,3.0,0.0,5.0,4.0,26.0,7.0,111287.0,22416.0,5.0,1.0,1.0,2.0,9.0,7.0,6.0,1.0,7.0,8.0,3.0,Other,Tier 3,Hybrid
28,206929.0,3.6,8.0,0.7,4.0,5.0,33.0,11.0,82069.0,116938.0,3.0,3.0,4.0,2.0,5.0,2.0,6.0,4.0,7.0,4.0,8.0,Other,Tier 1,Store
61,88638.0,3.6,13.0,1.0,3.0,7.0,35.0,15.0,81469.0,109846.0,9.0,5.0,7.0,3.0,6.0,1.0,5.0,8.0,10.0,2.0,6.0,Male,Tier 2,Store
45,87652.0,5.3,9.0,4.1,4.0,2.0,20.0,18.0,38104.0,25569.0,10.0,2.0,6.0,10.0,3.0,5.0,8.0,9.0,7.0,9.0,7.0,Male,Tier 3,Store
35,27937.0,2.6,2.0,3.2,7.0,3.0,7.0,9.0,68743.0,1706.0,8.0,9.0,6.0,7.0,9.0,1.0,4.0,7.0,6.0,7.0,1.0,Female,Tier 3,Store
30,45161.0,7.2,9.0,1.4,7.0,3.0,22.0,9.0,8735.0,75576.0,10.0,0.0,4.0,7.0,6.0,5.0,4.0,9.0,10.0,1.0,6.0,Other,Tier 1,Store
54,150455.0,7.0,4.0,1.5,3.0,7.0,42.0,17.0,63172.0,51446.0,1.0,4.0,3.0,3.0,3.0,4.0,10.0,9.0,3.0,7.0,7.0,Female,Tier 3,Store
39,100856.0,7.0,8.0,1.7,10.0,7.0,7.0,1.0,73920.0,28959.0,2.0,3.0,7.0,6.0,5.0,1.0,1.0,5.0,1.0,5.0,5.0,Female,Tier 1,Store
29,85043.0,8.4,5.0,1.3,3.0,6.0,4.0,18.0,117114.0,2918.0,2.0,5.0,2.0,5.0,7.0,4.0,4.0,10.0,4.0,2.0,7.0,Male,Tier 3,Store
19,160807.0,7.9,13.0,2.1,3.0,1.0,39.0,18.0,144649.0,6850.0,9.0,5.0,1.0,5.0,8.0,4.0,6.0,1.0,5.0,6.0,3.0,Female,Tier 3,Online
54,74919.0,4.2,6.0,1.4,5.0,10.0,0.0,1.0,116736.0,9909.0,6.0,4.0,3.0,10.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,Male,Tier 2,Online
24,241321.0,7.3,4.0,2.2,1.0,8.0,20.0,1.0,50186.0,34964.0,9.0,8.0,5.0,8.0,3.0,4.0,4.0,2.0,2.0,2.0,6.0,Other,Tier 2,Store
43,97055.0,8.2,5.0,0.8,10.0,10.0,43.0,7.0,78397.0,10961.0,8.0,1.0,4.0,8.0,5.0,1.0,8.0,8.0,4.0,4.0,7.0,Male,Tier 1,Online
43,213633.0,7.6,12.0,2.4,7.0,10.0,42.0,12.0,54148.0,7765.0,6.0,7.0,5.0,8.0,6.0,6.0,8.0,6.0,4.0,9.0,1.0,Female,Tier 1,Online
41,100455.0,7.8,1.0,2.8,8.0,4.0,9.0,8.0,111057.0,94715.0,6.0,3.0,2.0,4.0,7.0,5.0,9.0,7.0,8.0,2.0,9.0,Female,Tier 3,Store
29,183694.0,5.7,12.0,1.2,7.0,8.0,1.0,6.0,29705.0,84611.0,6.0,0.0,1.0,3.0,4.0,2.0,7.0,8.0,2.0,7.0,2.0,Female,Tier 2,Store
33,53135.0,4.7,3.0,1.6,8.0,7.0,20.0,4.0,146596.0,139230.0,5.0,2.0,3.0,4.0,6.0,6.0,8.0,4.0,5.0,10.0,2.0,Male,Tier 2,Store
40,181730.0,5.5,14.0,2.3,9.0,1.0,12.0,7.0,6555.0,59311.0,1.0,1.0,2.0,7.0,4.0,9.0,10.0,3.0,6.0,3.0,7.0,Female,Tier 3,Store
57,99677.0,4.6,4.0,3.6,4.0,7.0,43.0,7.0,53319.0,71572.0,6.0,9.0,1.0,8.0,8.0,2.0,8.0,7.0,6.0,8.0,9.0,Other,Tier 1,Store
79,44696.0,8.0,1.0,4.0,3.0,4.0,49.0,2.0,81733.0,24538.0,1.0,2.0,4.0,8.0,10.0,9.0,2.0,8.0,3.0,1.0,4.0,Female,Tier 1,Hybrid
77,149845.0,6.4,13.0,2.4,7.0,5.0,27.0,9.0,80082.0,23030.0,8.0,0.0,2.0,1.0,2.0,2.0,10.0,5.0,5.0,3.0,3.0,Male,Tier 3,Store
26,39956.0,7.6,3.0,2.9,9.0,6.0,29.0,7.0,135053.0,80289.0,7.0,2.0,5.0,2.0,2.0,4.0,5.0,7.0,4.0,4.0,8.0,Male,Tier 1,Store
49,30819.0,3.1,4.0,2.3,9.0,5.0,17.0,12.0,133282.0,54976.0,4.0,9.0,3.0,6.0,4.0,5.0,10.0,6.0,2.0,3.0,10.0,Other,Tier 1,Store
32,16528.0,5.1,14.0,4.1,8.0,2.0,41.0,18.0,143669.0,127637.0,7.0,9.0,7.0,3.0,2.0,9.0,9.0,3.0,1.0,2.0,3.0,Male,Tier 2,Store
54,142781.0,3.9,14.0,4.7,3.0,8.0,1.0,19.0,142575.0,95358.0,7.0,6.0,6.0,1.0,9.0,8.0,10.0,6.0,3.0,9.0,2.0,Female,Tier 1,Store
30,101491.0,2.7,9.0,3.6,6.0,8.0,18.0,14.0,105120.0,29896.0,7.0,4.0,3.0,6.0,5.0,6.0,3.0,9.0,9.0,2.0,7.0,Female,Tier 2,Store
22,59588.0,6.6,3.0,3.1,2.0,5.0,20.0,5.0,35584.0,712.0,4.0,6.0,7.0,4.0,9.0,9.0,3.0,5.0,5.0,1.0,7.0,Male,Tier 3,Online
28,216657.0,3.9,11.0,3.1,6.0,5.0,25.0,13.0,56857.0,73498.0,9.0,4.0,3.0,9.0,6.0,6.0,8.0,1.0,10.0,8.0,10.0,Other,Tier 1,Store
27,114152.0,5.3,3.0,2.7,5.0,7.0,45.0,9.0,32470.0,72638.0,5.0,2.0,2.0,9.0,8.0,1.0,2.0,8.0,3.0,6.0,5.0,Female,Tier 3,Store
69,142872.0,4.1,4.0,1.5,4.0,2.0,24.0,18.0,22800.0,78788.0,2.0,6.0,2.0,9.0,7.0,8.0,1.0,9.0,5.0,3.0,6.0,Other,Tier 3,Store
30,166583.0,5.2,9.0,1.8,3.0,5.0,18.0,10.0,74865.0,1380.0,7.0,2.0,4.0,8.0,10.0,9.0,8.0,5.0,5.0,8.0,9.0,Other,Tier 2,Online
58,25119.0,7.2,9.0,2.8,8.0,1.0,24.0,13.0,39190.0,100980.0,5.0,2.0,2.0,9.0,1.0,5.0,5.0,6.0,6.0,4.0,4.0,Male,Tier 3,Store
70,90893.0,4.1,1.0,1.8,10.0,4.0,40.0,18.0,138383.0,22326.0,6.0,7.0,6.0,4.0,4.0,9.0,6.0,4.0,1.0,8.0,8.0,Female,Tier 3,Hybrid
63,31167.0,5.1,8.0,0.7,6.0,8.0,19.0,4.0,147014.0,137656.0,7.0,7.0,5.0,2.0,7.0,7.0,2.0,7.0,4.0,9.0,5.0,Female,Tier 1,Store
67,202575.0,7.1,10.0,2.2,9.0,1.0,5.0,10.0,115974.0,53203.0,3.0,5.0,6.0,1.0,9.0,3.0,7.0,10.0,3.0,1.0,6.0,Other,Tier 1,Store
32,125782.0,7.4,13.0,0.4,3.0,10.0,17.0,18.0,80122.0,5317.0,5.0,7.0,5.0,5.0,2.0,1.0,6.0,9.0,5.0,6.0,6.0,Female,Tier 3,Hybrid
59,233861.0,5.2,1.0,5.0,5.0,1.0,48.0,0.0,132004.0,121820.0,6.0,0.0,5.0,9.0,1.0,10.0,4.0,3.0,7.0,6.0,9.0,Female,Tier 3,Store
73,145775.0,6.6,2.0,1.8,4.0,4.0,17.0,1.0,107590.0,113249.0,2.0,2.0,4.0,10.0,2.0,2.0,4.0,2.0,2.0,9.0,9.0,Female,Tier 1,Store
24,49889.0,7.6,10.0,2.5,6.0,10.0,19.0,17.0,81252.0,45993.0,9.0,1.0,7.0,8.0,9.0,8.0,6.0,9.0,8.0,3.0,4.0,Male,Tier 1,Store
57,60678.0,3.9,11.0,4.1,2.0,5.0,38.0,13.0,118743.0,38496.0,4.0,5.0,6.0,9.0,2.0,4.0,6.0,1.0,2.0,4.0,2.0,Female,Tier 1,Store
45,241406.0,4.6,5.0,5.7,6.0,9.0,33.0,9.0,565.0,52699.0,1.0,6.0,1.0,5.0,9.0,7.0,1.0,9.0,10.0,3.0,3.0,Male,Tier 2,Store
49,75262.0,5.3,11.0,2.2,3.0,5.0,9.0,5.0,80651.0,33187.0,8.0,4.0,3.0,1.0,7.0,3.0,5.0,4.0,10.0,10.0,4.0,Female,Tier 3,Store
52,150753.0,6.9,13.0,1.5,8.0,1.0,32.0,14.0,89590.0,41479.0,3.0,2.0,1.0,5.0,10.0,6.0,9.0,4.0,9.0,10.0,7.0,Female,Tier 1,Store
